,Paper,Material,Property,Value,Unit
3074,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",PIDTT-,PCE,6.7,%
3075,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",unknown,PCE,8.9,%
3076,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",PIDTT-TID,PCE,6.7,%
3077,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",PIDTT-TID,PCE,6.5,%
3078,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",PIDTT-TID,VOC,1.0,V
3079,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",unknown,PCE,20.8,%
3080,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",unknown,PCE,5.6,%
3081,"406 Adv. Energy Mater. 2016, 6, 1600148.pdf",unknown,PCE,9,%
3082,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-ff4T/PC,PCE,8.1,%
3083,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBT1,PCE,8.1,%
3084,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-,FF,73,%
3085,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-ff4T/PC,FF,73,%
3086,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",unknown,FF,59,%
3087,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",unknown,FF,73,%
3088,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",unknown,PCE,9.2,%
3089,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-,PCE,9.2,%
3090,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",unknown,PCE,6.6,%
3091,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-ff4T/PC,FF,71,%
3092,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",PBDD-ff4T/PC,PCE,9.2,%
3093,"407 Adv. Energy Mater. 2016, 6, 1600430.pdf",unknown,PCE,7.3,%
3094,"408 Adv. Energy Mater. 2017, 7, 1601138.pdf",PBDPP,JSC,10.0,mAcm−2
3095,"408 Adv. Energy Mater. 2017, 7, 1601138.pdf",PBDPP,FF,57.4,%
3096,"408 Adv. Energy Mater. 2017, 7, 1601138.pdf",PBDPP-TS,VOC,0.77,V
3097,"408 Adv. Energy Mater. 2017, 7, 1601138.pdf",PBDPP-TS,JSC,15.7,mAcm-2
3098,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,FF,69.93,%
3099,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,PCE,8.24,%
3100,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,JSC,14.04,mAcm−2
3101,"409 Adv. Energy Mater. 2017, 1702166.pdf",PBDB-TT5:m-ITIC,VOC,0.93,V
3102,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,VOC,0.886,V
3103,"409 Adv. Energy Mater. 2017, 1702166.pdf",PBDB-TT5:m-ITIC,FF,60.04,%
3104,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,VOC,0.853,V
3105,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,FF,70.37,%
3106,"409 Adv. Energy Mater. 2017, 1702166.pdf",PBDB-TT5:m-ITIC,PCE,9.08,%
3107,"409 Adv. Energy Mater. 2017, 1702166.pdf",PBDB-TT5:m-ITIC,JSC,17.53,mAcm−2
3108,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,JSC,11.75,mAcm−2
3109,"409 Adv. Energy Mater. 2017, 1702166.pdf",PBDB-TT5:m-ITIC,JSC,16.27,mAcm−2
3110,"409 Adv. Energy Mater. 2017, 1702166.pdf",PC71BM,PCE,7.28,%
3111,"410 Adv. Funct. Mater. 2016, 26, 226.pdf",unknown,PCE,7.41,%
3112,"410 Adv. Funct. Mater. 2016, 26, 226.pdf",PTB7-TV,PCE,7.41,%
3113,"410 Adv. Funct. Mater. 2016, 26, 226.pdf",PTB7-TV,PCE,8.55,%
3114,"410 Adv. Funct. Mater. 2016, 26, 226.pdf",PTB7-TV,FF,0.72,N/A
3115,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDT,FF,64.6,%
3116,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDT–NQx:PC71BM,PCE,5.30,%
3117,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDT,JSC,16.21,mAcm−2
3118,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDTS,PCE,11.47,%
3119,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDTS–NQx,PCE,11.47,%
3120,"411 Adv. Funct. Mater. 2017, 27, 1701491.pdf",PBDTS,FF,69.8,%
3121,"412 Adv. Mater. 2016, 28, 943.pdf",PDPPTT-2T:[70]PCBM,PCE,6.1,%
3122,"412 Adv. Mater. 2016, 28, 943.pdf",PDPPTT-2T:[70]PCBM,PCE,5.1,%
3123,"412 Adv. Mater. 2016, 28, 943.pdf",PDPPMT-2T:[70]PCBM,PCE,5.8,%
3124,"412 Adv. Mater. 2016, 28, 943.pdf",BGBC)confi,PCE,6.5,%
3125,"412 Adv. Mater. 2016, 28, 943.pdf",unknown,PCE,6.5,%
3126,"413 Adv. Mater. 2016, 28, 1868.pdf",unknown,PCE,10.8,%
3127,"413 Adv. Mater. 2016, 28, 1868.pdf",unknown,FF,0.67,N/A
3128,"414 Adv. Mater. 2016, 28, 6921.pdf",PTBIs,PCE,8.0,%
3129,"414 Adv. Mater. 2016, 28, 6921.pdf",PTBI2TR/PC,PCE,8.0,%
3130,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTTT-H,FF,0.675,N/A
3131,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTDT,PCE,9.09,%
3132,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTTT-H,PCE,9.38,%
3133,"415 Adv. Mater. 2016, 28, 8490.pdf",unknown,PCE,8.30,%
3134,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTDT,PCE,9.44,%
3135,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTDT,FF,0.739,N/A
3136,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTDT,FF,0.719,N/A
3137,"415 Adv. Mater. 2016, 28, 8490.pdf",unknown,PCE,8.07,%
3138,"415 Adv. Mater. 2016, 28, 8490.pdf",PBDTTT-R,FF,0.576,N/A
3139,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,FF,48.7,%
3140,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,JSC,16.82,mAcm−2
3141,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,PCE,8.0,%
3142,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR,JSC,22.40,mAcm−2
3143,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR-,FF,71,%
3144,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR,FF,71,%
3145,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,PCE,7.20,%
3146,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR-,JSC,20.69,mAcm−2
3147,"416 Adv. Mater. 2016, 28, 9969.pdf",PC71BM,PCE,9.76,%
3148,"416 Adv. Mater. 2016, 28, 9969.pdf",OTFTs,PCE,6.3,%
3149,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,PCE,4.5,%
3150,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,FF,48,%
3151,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,JSC,20.69,mAcm−2
3152,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR-,JSC,18,mAcm−2
3153,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,JSC,22.40,mAcm−2
3154,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR-based,PCE,9.76,%
3155,"416 Adv. Mater. 2016, 28, 9969.pdf",unknown,FF,71,%
3156,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR,JSC,20.69,mAcm−2
3157,"416 Adv. Mater. 2016, 28, 9969.pdf",SCLC)measurement(Table,FF,71,%
3158,"416 Adv. Mater. 2016, 28, 9969.pdf",TRTOR-,FF,63,%
3159,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,JSC,7.57,mAcm−2
3160,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,FF,59.25,%
3161,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,PCE,2.98,%
3162,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,FF,48.14,%
3163,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,PCE,8.26,%
3164,"417 Adv. Mater. 2017, 29, 1700183.pdf",PC71BM,FF,59.25,%
3165,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,JSC,10.58,mAcm−2
3166,"417 Adv. Mater. 2017, 29, 1700183.pdf",PC71BM,FF,48.14,%
3167,"417 Adv. Mater. 2017, 29, 1700183.pdf",PC71BM,FF,60.18,%
3168,"417 Adv. Mater. 2017, 29, 1700183.pdf",PC71BM,FF,70.04,%
3169,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,PCE,4.11,%
3170,"417 Adv. Mater. 2017, 29, 1700183.pdf",unknown,PCE,17.28,%
3171,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,FF,62.18,%
3172,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,VOC,0.95,V
3173,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,PCE,4.24,%
3174,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,PCE,2.66,%
3175,"418 Chem. Commun., 2017, 53, 5882.pdf",unknown,PCE,5.26,%
3176,"418 Chem. Commun., 2017, 53, 5882.pdf",PC71BM,VOC,0.94,V
3177,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,JSC,6.68,mAcm-2
3178,"418 Chem. Commun., 2017, 53, 5882.pdf",PC71BM,JSC,5.89,mAcm-2
3179,"418 Chem. Commun., 2017, 53, 5882.pdf",PC71BM,FF,60.78,%
3180,"418 Chem. Commun., 2017, 53, 5882.pdf",BDT2TC8,PCE,5.26,%
3181,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,FF,61.61,%
3182,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,JSC,4.55,mAcm-2
3183,"418 Chem. Commun., 2017, 53, 5882.pdf",PC71BM,PCE,3.36,%
3184,"418 Chem. Commun., 2017, 53, 5882.pdf",PC61BM,VOC,1.02,V
3185,"419 Chem. Mater. 2016, 28, 5887.pdf",unknown,PCE,7.4,%
3186,"419 Chem. Mater. 2016, 28, 5887.pdf",PBDTBDD,VOC,0.84,V
3187,"419 Chem. Mater. 2016, 28, 5887.pdf",unknown,PCE,9.7,%
3188,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,VOC,0.96,V
3189,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,FF,71,%
3190,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,VOC,0.95,V
3191,"419 Chem. Mater. 2016, 28, 5887.pdf",PBDTBDD,JSC,12.45,mAcm−2
3192,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,FF,69,%
3193,"419 Chem. Mater. 2016, 28, 5887.pdf",PBDTBDD,FF,65,%
3194,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,JSC,13.45,mAcm−2
3195,"419 Chem. Mater. 2016, 28, 5887.pdf",PTB7-Th,PCE,8.5,%
3196,"419 Chem. Mater. 2016, 28, 5887.pdf",PMOT5,JSC,13.36,mAcm−2
3197,"419 Chem. Mater. 2016, 28, 5887.pdf",PBDTBDD,PCE,6.77,%
3198,"420 Chem. Mater. 2017, 29, 2819.pdf",unknown,PCE,9.11,%
3199,"420 Chem. Mater. 2017, 29, 2819.pdf",unknown,PCE,4.60,%
3200,"420 Chem. Mater. 2017, 29, 2819.pdf",unknown,PCE,9.01,%
3201,"420 Chem. Mater. 2017, 29, 2819.pdf",PBDTHD-ClBTDD,FF,71.69,%
3202,"420 Chem. Mater. 2017, 29, 2819.pdf",PBDTHD-ClBTDD,JSC,16.06,mAcm−2
3203,"420 Chem. Mater. 2017, 29, 2819.pdf",PBDTHD-ClBTDD,VOC,0.76,V
3204,"420 Chem. Mater. 2017, 29, 2819.pdf",PBDTHD-ClBTDD,JSC,16.79,mAcm−2
3205,"420 Chem. Mater. 2017, 29, 2819.pdf",PBDTHD-ClBTDD,PCE,9.11,%
3206,"421 Chem. Mater. 2017, 29, 4811.pdf",unknown,PCE,9.8,%
3207,"421 Chem. Mater. 2017, 29, 4811.pdf",unknown,JSC,5,%
3208,"421 Chem. Mater. 2017, 29, 4811.pdf",unknown,PCE,9.7,%
3209,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT-CF:PC70BM,VOC,0.89,V
3210,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT-CF:PC70BM,PCE,9.58,%
3211,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-O-TT-CF,PCE,8.68,%
3212,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-O-TT-CF,FF,68,%
3213,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT,VOC,0.838,V
3214,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT,FF,69.8,%
3215,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-O-TT-CF,VOC,0.78,V
3216,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-O-TT-CF,JSC,16.5,mAcm-2
3217,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT,JSC,15.5,mAcm-2
3218,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT-CF:PC70BM,FF,71.0,%
3219,"422 Energy Environ. Sci., 2016, 9, 885.pdf",PBDTT-S-TT,PCE,9.04,%
3220,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDT(ID)2-based,JSC,6.34,mAcm-2
3221,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDTID,PCE,2.66,%
3222,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDT(ID)2-based,PCE,2.50,%
3223,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDTID,VOC,0.87,V
3224,423 European Polymer Journal 81 (2016) 307.pdf,unknown,PCE,8.04,%
3225,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDT(ID)2-based,VOC,0.93,V
3226,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDTID,FF,42.0,%
3227,423 European Polymer Journal 81 (2016) 307.pdf,PIDTBDTID,JSC,7.24,mAcm-2
3228,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,PCE,0.61,%
3229,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,FF,0.33,N/A
3230,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,VOC,0.67,V
3231,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",PC71BM,FF,0.36,N/A
3232,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,JSC,4.33,mAcm-2
3233,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,JSC,3.08,mAcm-2
3234,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,VOC,0.60,V
3235,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,JSC,4.33,N/A
3236,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",unknown,FF,0.36,N/A
3237,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",PC71BM,VOC,0.67,V
3238,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",PC71BM,PCE,1.04,%
3239,"424 J Mater Sci Mater Electron (2016) 27, 4705.pdf",PC71BM,JSC,4.33,mAcm-2
3240,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,VOC,0.60,V
3241,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",PC61BM,JSC,10,N/A
3242,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,JSC,7.83,mAcm-2
3243,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,PCE,2.9,%
3244,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,FF,60.9,%
3245,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,PCE,2.2,%
3246,"425 J Mater Sci. Mater Electron (2016) 27, 9920.pdf",unknown,JSC,6.99,mAcm-2
3247,"426 J. Mater. Chem. A, 2016, 4, 1708.pdf",PBDT-TSR,JSC,17.99,N/A
3248,"426 J. Mater. Chem. A, 2016, 4, 1708.pdf",unknown,PCE,5.92,N/A
3249,"426 J. Mater. Chem. A, 2016, 4, 1708.pdf",PBDT-TSR,PCE,10.2,%
3250,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[T]2-EDOT:PC71BM,JSC,15.5,mAcm
3251,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[Py]2-EDOT:PC71BM,PCE,2.2,%
3252,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[Ph]2-EDOT:PC71BM,VOC,0.97,V
3253,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[T]2-EDOT:PC71BM,JSC,6.8,mAcm
3254,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[Ph]2-EDOT:PC71BM,PCE,1.7,%
3255,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[T]2-EDOT:PC71BM,VOC,0.25,V
3256,"427 J. Mater. Chem. A, 2016, 4, 3477.pdf",PDPP[Ph]2-EDOT:PC71BM,JSC,4.1,mAcm
3257,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTT-INDI,PCE,4.13,%
3258,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTA-INDI,FF,44.0,%
3259,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTT-INDI,FF,47.1,%
3260,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PDBT-T1,PCE,7.74,%
3261,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTA-INDI,VOC,0.93,V
3262,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTA-INDI,JSC,6.90,mAcm
3263,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTT-INDI,PCE,6.35,%
3264,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",unknown,PCE,2.83,%
3265,"428 J. Mater. Chem. A, 2016, 4, 7372.pdf",PBDTA-INDI,PCE,2.83,%
3266,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",PC71BM,JSC,12.53,mAcm
3267,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",POD2T-DTBT,PCE,6.41,%
3268,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,JSC,12.53,N/A
3269,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,FF,0.67,N/A
3270,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,FF,8.67,%
3271,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,PCE,6.26,%
3272,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,VOC,0.87,V
3273,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,JSC,12.3,mAcm
3274,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,PCE,9.26,%
3275,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,VOC,0.85,V
3276,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",PC71BM,PCE,1.42,%
3277,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,VOC,0.78,V
3278,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",HOMO,VOC,0.76,V
3279,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,JSC,12.3,N/A
3280,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,VOC,0.72,V
3281,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",HOMO,PCE,6.22,%
3282,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",POD2T-DTBT,VOC,0.85,V
3283,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",POD2T-DTBT,PCE,7.64,%
3284,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,FF,0.71,N/A
3285,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,JSC,14.91,mAcm
3286,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,JSC,14.11,mAcm
3287,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",PEDOT,PCE,9.26,%
3288,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",PC71BM,JSC,14.11,mAcm
3289,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",unknown,PCE,7.30,%
3290,"429 J. Mater. Chem. A, 2016, 4, 8097.pdf",HOMO,PCE,7.2,%
3291,"430 J. Mater. Chem. A, 2016, 4, 8291.pdf",PBDTT-FQ,VOC,0.91,V
3292,"431 J. Mater. Chem. A, 2016, 4, 10135.pdf",PTB7-Th:PC71BM,VOC,0.78,V
3293,"431 J. Mater. Chem. A, 2016, 4, 10135.pdf",PBTF-OP:PC71BM,FF,63.2,%
3294,"431 J. Mater. Chem. A, 2016, 4, 10135.pdf",PTB7-Th:PC71BM,PCE,7.7,%
3295,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",unknown,PCE,9.02,%
3296,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",PCDPP-based,JSC,16.00,N/A
3297,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",PCDPP-based,JSC,16.00,mAcm
3298,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",PCDPP,PCE,9.02,%
3299,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",PCDPP,VOC,0.86,V
3300,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",PCDPP-based,PCE,9.02,%
3301,"432 J. Mater. Chem. A, 2016, 4, 13265.pdf",unknown,VOC,0.86,V
3302,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,JSC,11.67,mAcm
3303,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",HOMO,JSC,11.85,mAcm
3304,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,VOC,0.80,V
3305,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,VOC,0.86,V
3306,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,PCE,6.55,%
3307,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,FF,66.23,%
3308,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,PCE,27,%
3309,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,VOC,0.74,V
3310,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,FF,65.25,%
3311,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,FF,65.46,%
3312,"433 J. Mater. Chem. A, 2016, 4, 18598.pdf",unknown,JSC,11.76,mAcm
3313,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,PCE,6.43,%
3314,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,PCE,4.30,%
3315,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,PCE,2.88,%
3316,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",P3HT:PC71BM-based,PCE,3.96,%
3317,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,JSC,11.2,mAcm
3318,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,JSC,10.15,mAcm
3319,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,PCE,5.88,%
3320,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",P3HT:PC71BM-based,FF,0.68,N/A
3321,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,FF,0.66,N/A
3322,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",P3HT:PC71BM-based,VOC,0.56,V
3323,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",unknown,PCE,5.10,%
3324,"434 J. Mater. Chem. A, 2017, 5, 712.pdf",PIDTT-TT,PCE,7.10,%
3325,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",PIDTV,JSC,17.1,mAcm
3326,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,PCE,7.1,%
3327,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,FF,61,%
3328,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",PIDTV,PCE,7.3,%
3329,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,VOC,16.2,N/A
3330,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,PCE,7.3,%
3331,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,JSC,17.4,mAcm
3332,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,PCE,6.7,%
3333,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,JSC,16.2,mAcm
3334,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,FF,59,%
3335,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",PIDTV,JSC,17.1,mAcm-2
3336,"435 J. Mater. Chem. A, 2017, 5, 5106.pdf",unknown,JSC,17.1,mAcm
3337,"436 J. Mater. Chem. A, 2017, 5, 7300.pdf",PC71BM)as,PCE,7.92,%
3338,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,JSC,18.15,mAcm
3339,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,VOC,0.80,V
3340,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,VOC,0.76,V
3341,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,PCE,9.96,%
3342,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,PCE,7.91,%
3343,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,JSC,17.48,N/A
3344,"437 J. Mater. Chem. A, 2017, 5, 20473.pdf",unknown,FF,59.5,%
3345,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx:PC71BM(1:4,JSC,11.4,mAcm-2
3346,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx,JSC,11.1,mAcm-2
3347,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx:PC71BM(1:4,VOC,0.87,V
3348,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx/PC71BM-,JSC,11.4,mAcm-2
3349,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx,FF,73,%
3350,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx,PCE,7.2,%
3351,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDT-TFQ:PC71BM(1:4,VOC,0.87,V
3352,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDT-TFQ:PC71BM(1:4,PCE,7.2,%
3353,"438 J. Mater. Chem. C, 2016, 4, 2606.pdf",PBDTT-DTFPQx,VOC,0.87,V
